country,date,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days,rank
Vietnam,2020-06-26,15,2,1.4285714285714286,25.0,1
Guyana,2020-06-27,25,3,2.5714285714285716,20.000000000000018,1
Namibia,2020-06-27,23,3,2.5714285714285716,20.000000000000018,1
Burkina_Faso,2020-06-27,9,1,0.8571428571428571,19.999999999999996,3
Equatorial_Guinea,2020-06-27,358,51,43.714285714285715,19.999999999999996,3
New_Zealand,2020-06-27,9,1,0.8571428571428571,19.999999999999996,3
Croatia,2020-06-27,65,9,7.714285714285714,19.999999999999996,3
Uruguay,2020-06-27,28,4,3.4285714285714284,19.999999999999996,3
Montenegro,2020-06-27,37,5,4.285714285714286,19.999999999999996,3
Guam,2020-06-27,37,5,4.285714285714286,19.999999999999996,3
Mongolia,2020-06-27,16,2,1.7142857142857142,19.999999999999996,3
Gambia,2020-06-27,9,1,0.8571428571428571,19.999999999999996,3
Vietnam,2020-06-27,15,2,1.7142857142857142,19.999999999999996,3
Burkina_Faso,2020-06-28,9,1,1.0,16.666666666666675,1
Equatorial_Guinea,2020-06-28,358,51,51.0,16.666666666666675,1
New_Zealand,2020-06-28,9,1,1.0,16.666666666666675,1
Croatia,2020-06-28,65,9,9.0,16.666666666666675,1
Uruguay,2020-06-28,28,4,4.0,16.666666666666675,1
Montenegro,2020-06-28,37,5,5.0,16.666666666666675,1
Guam,2020-06-28,37,5,5.0,16.666666666666675,1
Mongolia,2020-06-28,16,2,2.0,16.666666666666675,1
Gambia,2020-06-28,9,1,1.0,16.666666666666675,1
Vietnam,2020-06-28,15,2,2.0,16.666666666666675,1
Paraguay,2020-06-29,748,106,25.428571428571427,111.90476190476191,1
Burkina_Faso,2020-06-29,56,8,2.0,100.0,2
Namibia,2020-06-29,128,18,5.142857142857143,71.42857142857144,3
Croatia,2020-06-29,374,53,15.285714285714286,69.84126984126986,4
Palestine,2020-06-29,1226,175,67.0,36.73469387755102,5
Montenegro,2020-06-29,119,17,6.714285714285714,34.2857142857143,6
Slovenia,2020-06-29,61,8,3.7142857142857144,23.809523809523814,7
Angola,2020-06-29,91,13,6.142857142857143,22.857142857142865,8
Luxembourg,2020-06-29,122,17,8.428571428571429,20.408163265306122,9
Czechia,2020-06-29,1105,157,79.85714285714286,19.18976545842217,10
Cambodia,2020-06-30,12,1,0.2857142857142857,100.0,1
Turks_and_Caicos_islands,2020-06-30,14,2,0.5714285714285714,100.0,1
Lesotho,2020-06-30,23,3,0.8571428571428571,100.0,1
Bhutan,2020-06-30,8,1,0.2857142857142857,100.0,1
Cyprus,2020-06-30,8,1,0.2857142857142857,100.0,1
Western_Sahara,2020-06-30,183,26,7.428571428571429,100.0,1
Antigua_and_Barbuda,2020-06-30,39,5,1.4285714285714286,100.0,1
Paraguay,2020-06-30,748,106,38.857142857142854,52.80898876404494,8
Burkina_Faso,2020-06-30,56,8,3.0,50.0,9
Namibia,2020-06-30,128,18,7.285714285714286,41.66666666666665,10
Lesotho,2020-07-01,23,3,1.2857142857142858,50.00000000000002,1
Cambodia,2020-07-01,12,1,0.42857142857142855,50.0,2
Turks_and_Caicos_islands,2020-07-01,14,2,0.8571428571428571,50.0,2
Bhutan,2020-07-01,8,1,0.42857142857142855,50.0,2
Cyprus,2020-07-01,8,1,0.42857142857142855,50.0,2
Antigua_and_Barbuda,2020-07-01,39,5,2.142857142857143,50.0,2
Western_Sahara,2020-07-01,183,26,11.142857142857142,49.99999999999998,7
Paraguay,2020-07-01,748,106,52.285714285714285,34.558823529411775,8
Burkina_Faso,2020-07-01,56,8,4.0,33.33333333333333,9
Namibia,2020-07-01,128,18,9.428571428571429,29.41176470588236,10
Western_Sahara,2020-07-02,183,26,14.857142857142858,33.33333333333335,1
Antigua_and_Barbuda,2020-07-02,39,5,2.857142857142857,33.33333333333335,1
Cambodia,2020-07-02,12,1,0.5714285714285714,33.33333333333333,3
Turks_and_Caicos_islands,2020-07-02,14,2,1.1428571428571428,33.33333333333333,3
Lesotho,2020-07-02,23,3,1.7142857142857142,33.33333333333333,3
Bhutan,2020-07-02,8,1,0.5714285714285714,33.33333333333333,3
Cyprus,2020-07-02,8,1,0.5714285714285714,33.33333333333333,3
Paraguay,2020-07-02,748,106,65.71428571428571,25.683060109289602,8
Burkina_Faso,2020-07-02,56,8,5.0,25.0,9
Namibia,2020-07-02,128,18,11.571428571428571,22.72727272727273,10
Cambodia,2020-07-03,12,1,0.7142857142857143,25.0,1
Turks_and_Caicos_islands,2020-07-03,14,2,1.4285714285714286,25.0,1
Lesotho,2020-07-03,23,3,2.142857142857143,25.0,1
Bhutan,2020-07-03,8,1,0.7142857142857143,25.0,1
Cyprus,2020-07-03,8,1,0.7142857142857143,25.0,1
Western_Sahara,2020-07-03,183,26,18.571428571428573,25.0,1
Antigua_and_Barbuda,2020-07-03,39,5,3.5714285714285716,25.0,1
Paraguay,2020-07-03,748,106,79.14285714285714,20.434782608695667,8
Burkina_Faso,2020-07-03,56,8,6.0,19.999999999999996,9
Namibia,2020-07-03,128,18,13.714285714285714,18.518518518518512,10
Lesotho,2020-07-04,23,3,2.5714285714285716,20.000000000000018,1
Cambodia,2020-07-04,12,1,0.8571428571428571,19.999999999999996,2
Turks_and_Caicos_islands,2020-07-04,14,2,1.7142857142857142,19.999999999999996,2
Bhutan,2020-07-04,8,1,0.8571428571428571,19.999999999999996,2
Cyprus,2020-07-04,8,1,0.8571428571428571,19.999999999999996,2
Western_Sahara,2020-07-04,183,26,22.285714285714285,19.999999999999996,2
Antigua_and_Barbuda,2020-07-04,39,5,4.285714285714286,19.999999999999996,2
Paraguay,2020-07-04,748,106,92.57142857142857,16.967509025270754,8
Burkina_Faso,2020-07-04,56,8,7.0,16.666666666666675,9
Namibia,2020-07-04,128,18,15.857142857142858,15.625,10
Cambodia,2020-07-05,12,1,1.0,16.666666666666675,1
Turks_and_Caicos_islands,2020-07-05,14,2,2.0,16.666666666666675,1
Bhutan,2020-07-05,8,1,1.0,16.666666666666675,1
Cyprus,2020-07-05,8,1,1.0,16.666666666666675,1
Western_Sahara,2020-07-05,183,26,26.0,16.666666666666675,1
Antigua_and_Barbuda,2020-07-05,39,5,5.0,16.666666666666675,1
Lesotho,2020-07-05,23,3,3.0,16.66666666666665,7
Paraguay,2020-07-05,748,106,106.0,14.50617283950617,8
Burkina_Faso,2020-07-05,56,8,8.0,14.28571428571428,9
Namibia,2020-07-05,128,18,18.0,13.513513513513509,10
Kazakhstan,2020-07-06,27247,3892,995.7142857142857,94.09635199108884,1
Botswana,2020-07-06,150,21,7.285714285714286,45.71428571428571,2
Australia,2020-07-06,763,109,43.0,34.375,3
Equatorial_Guinea,2020-07-06,1070,152,62.857142857142854,30.952380952380953,4
Djibouti,2020-07-06,149,21,9.857142857142858,23.214285714285722,5
Cuba,2020-07-06,40,5,2.4285714285714284,21.42857142857142,6
Montenegro,2020-07-06,300,42,20.571428571428573,21.008403361344552,7
Luxembourg,2020-07-06,280,40,20.285714285714285,19.327731092436974,8
Lesotho,2020-07-06,52,7,3.5714285714285716,19.047619047619047,9
Japan,2020-07-06,1299,185,95.0,18.75,10
Trinidad_and_Tobago,2020-07-07,7,1,0.2857142857142857,100.0,1
United_States_Virgin_Islands,2020-07-07,31,4,1.1428571428571428,100.0,1
Iceland,2020-07-07,9,1,0.2857142857142857,100.0,1
Latvia,2020-07-07,8,1,0.2857142857142857,100.0,1
Kazakhstan,2020-07-07,27247,3892,1478.4285714285713,48.479196556671454,5
Botswana,2020-07-07,150,21,9.571428571428571,31.372549019607842,6
Australia,2020-07-07,763,109,54.0,25.581395348837212,7
Equatorial_Guinea,2020-07-07,1070,152,77.71428571428571,23.636363636363633,8
Djibouti,2020-07-07,149,21,11.714285714285714,18.840579710144922,9
Cuba,2020-07-07,40,5,2.857142857142857,17.647058823529417,10
Trinidad_and_Tobago,2020-07-08,7,1,0.42857142857142855,50.0,1
United_States_Virgin_Islands,2020-07-08,31,4,1.7142857142857142,50.0,1
Iceland,2020-07-08,9,1,0.42857142857142855,50.0,1
Latvia,2020-07-08,8,1,0.42857142857142855,50.0,1
Kazakhstan,2020-07-08,27247,3892,1961.142857142857,32.65049763262151,5
Botswana,2020-07-08,150,21,11.857142857142858,23.880597014925375,6
Australia,2020-07-08,763,109,65.0,20.370370370370374,7
Equatorial_Guinea,2020-07-08,1070,152,92.57142857142857,19.11764705882353,8
Djibouti,2020-07-08,149,21,13.571428571428571,15.85365853658538,9
Cuba,2020-07-08,40,5,3.2857142857142856,14.999999999999991,10
Trinidad_and_Tobago,2020-07-09,7,1,0.5714285714285714,33.33333333333333,1
United_States_Virgin_Islands,2020-07-09,31,4,2.2857142857142856,33.33333333333333,1
Iceland,2020-07-09,9,1,0.5714285714285714,33.33333333333333,1
Latvia,2020-07-09,8,1,0.5714285714285714,33.33333333333333,1
Kazakhstan,2020-07-09,27247,3892,2443.8571428571427,24.61392773892772,5
Botswana,2020-07-09,150,21,14.142857142857142,19.277108433734934,6
Australia,2020-07-09,763,109,76.0,16.92307692307693,7
Equatorial_Guinea,2020-07-09,1070,152,107.42857142857143,16.049382716049386,8
Djibouti,2020-07-09,149,21,15.428571428571429,13.684210526315788,9
Cuba,2020-07-09,40,5,3.7142857142857144,13.043478260869579,10
Trinidad_and_Tobago,2020-07-10,7,1,0.7142857142857143,25.0,1
United_States_Virgin_Islands,2020-07-10,31,4,2.857142857142857,25.0,1
Iceland,2020-07-10,9,1,0.7142857142857143,25.0,1
Latvia,2020-07-10,8,1,0.7142857142857143,25.0,1
Kazakhstan,2020-07-10,27247,3892,2926.5714285714284,19.752148243409138,5
Botswana,2020-07-10,150,21,16.428571428571427,16.161616161616156,6
Australia,2020-07-10,763,109,87.0,14.473684210526304,7
Equatorial_Guinea,2020-07-10,1070,152,122.28571428571429,13.829787234042556,8
Djibouti,2020-07-10,149,21,17.285714285714285,12.037037037037024,9
Cuba,2020-07-10,40,5,4.142857142857143,11.538461538461542,10
Trinidad_and_Tobago,2020-07-11,7,1,0.8571428571428571,19.999999999999996,1
United_States_Virgin_Islands,2020-07-11,31,4,3.4285714285714284,19.999999999999996,1
Iceland,2020-07-11,9,1,0.8571428571428571,19.999999999999996,1
Latvia,2020-07-11,8,1,0.8571428571428571,19.999999999999996,1
Kazakhstan,2020-07-11,27247,3892,3409.285714285714,16.494191154935088,5
Botswana,2020-07-11,150,21,18.714285714285715,13.913043478260878,6
Australia,2020-07-11,763,109,98.0,12.643678160919535,7
Equatorial_Guinea,2020-07-11,1070,152,137.14285714285714,12.149532710280365,8
Djibouti,2020-07-11,149,21,19.142857142857142,10.743801652892571,9
Cuba,2020-07-11,40,5,4.571428571428571,10.344827586206872,10
Trinidad_and_Tobago,2020-07-12,7,1,1.0,16.666666666666675,1
United_States_Virgin_Islands,2020-07-12,31,4,4.0,16.666666666666675,1
Iceland,2020-07-12,9,1,1.0,16.666666666666675,1
Latvia,2020-07-12,8,1,1.0,16.666666666666675,1
Kazakhstan,2020-07-12,27247,3892,3892.0,14.158809972763464,5
Botswana,2020-07-12,150,21,21.0,12.213740458015266,6
Australia,2020-07-12,763,109,109.0,11.22448979591837,7
Equatorial_Guinea,2020-07-12,1070,152,152.0,10.83333333333334,8
Djibouti,2020-07-12,149,21,21.0,9.701492537313428,9
Cuba,2020-07-12,40,5,5.0,9.375,10
Sri_Lanka,2020-07-13,541,77,15.285714285714286,205.71428571428575,1
Ethiopia,2020-07-13,1714,244,53.714285714285715,144.15584415584414,2
Latvia,2020-07-13,49,7,1.8571428571428572,85.71428571428572,3
Tunisia,2020-07-13,75,10,3.142857142857143,57.14285714285714,4
Zambia,2020-07-13,263,37,13.857142857142858,38.57142857142857,5
Benin,2020-07-13,179,25,9.571428571428571,36.73469387755102,6
Lebanon,2020-07-13,461,65,25.571428571428573,34.58646616541354,7
Madagascar,2020-07-13,2139,305,122.42857142857143,33.07453416149069,8
Lesotho,2020-07-13,154,22,9.142857142857142,30.612244897959172,9
Malaysia,2020-07-13,60,8,3.7142857142857144,23.809523809523814,10
Burundi,2020-07-13,59,8,3.7142857142857144,23.809523809523814,10
Chad,2020-07-14,8,1,0.2857142857142857,100.0,1
Fiji,2020-07-14,8,1,0.2857142857142857,100.0,1
Cambodia,2020-07-14,15,2,0.5714285714285714,100.0,1
Bahamas,2020-07-14,7,1,0.2857142857142857,100.0,1
New_Zealand,2020-07-14,11,1,0.2857142857142857,100.0,1
Estonia,2020-07-14,21,3,0.8571428571428571,100.0,1
Mongolia,2020-07-14,10,1,0.2857142857142857,100.0,1
Seychelles,2020-07-14,89,12,3.4285714285714284,100.0,1
Belize,2020-07-14,7,1,0.2857142857142857,100.0,1
Vietnam,2020-07-14,17,2,0.5714285714285714,100.0,1
Estonia,2020-07-15,21,3,1.2857142857142858,50.00000000000002,1
Seychelles,2020-07-15,89,12,5.142857142857143,50.00000000000002,1
Chad,2020-07-15,8,1,0.42857142857142855,50.0,3
Fiji,2020-07-15,8,1,0.42857142857142855,50.0,3
Cambodia,2020-07-15,15,2,0.8571428571428571,50.0,3
Bahamas,2020-07-15,7,1,0.42857142857142855,50.0,3
New_Zealand,2020-07-15,11,1,0.42857142857142855,50.0,3
Mongolia,2020-07-15,10,1,0.42857142857142855,50.0,3
Belize,2020-07-15,7,1,0.42857142857142855,50.0,3
Vietnam,2020-07-15,17,2,0.8571428571428571,50.0,3
Chad,2020-07-16,8,1,0.5714285714285714,33.33333333333333,1
Fiji,2020-07-16,8,1,0.5714285714285714,33.33333333333333,1
Cambodia,2020-07-16,15,2,1.1428571428571428,33.33333333333333,1
Bahamas,2020-07-16,7,1,0.5714285714285714,33.33333333333333,1
New_Zealand,2020-07-16,11,1,0.5714285714285714,33.33333333333333,1
Estonia,2020-07-16,21,3,1.7142857142857142,33.33333333333333,1
Mongolia,2020-07-16,10,1,0.5714285714285714,33.33333333333333,1
Seychelles,2020-07-16,89,12,6.857142857142857,33.33333333333333,1
Belize,2020-07-16,7,1,0.5714285714285714,33.33333333333333,1
Vietnam,2020-07-16,17,2,1.1428571428571428,33.33333333333333,1
Chad,2020-07-17,8,1,0.7142857142857143,25.0,1
Fiji,2020-07-17,8,1,0.7142857142857143,25.0,1
Cambodia,2020-07-17,15,2,1.4285714285714286,25.0,1
Bahamas,2020-07-17,7,1,0.7142857142857143,25.0,1
New_Zealand,2020-07-17,11,1,0.7142857142857143,25.0,1
Estonia,2020-07-17,21,3,2.142857142857143,25.0,1
Mongolia,2020-07-17,10,1,0.7142857142857143,25.0,1
Seychelles,2020-07-17,89,12,8.571428571428571,25.0,1
Belize,2020-07-17,7,1,0.7142857142857143,25.0,1
Vietnam,2020-07-17,17,2,1.4285714285714286,25.0,1
Estonia,2020-07-18,21,3,2.5714285714285716,20.000000000000018,1
Seychelles,2020-07-18,89,12,10.285714285714286,20.000000000000018,1
Chad,2020-07-18,8,1,0.8571428571428571,19.999999999999996,3
Fiji,2020-07-18,8,1,0.8571428571428571,19.999999999999996,3
Cambodia,2020-07-18,15,2,1.7142857142857142,19.999999999999996,3
Bahamas,2020-07-18,7,1,0.8571428571428571,19.999999999999996,3
New_Zealand,2020-07-18,11,1,0.8571428571428571,19.999999999999996,3
Mongolia,2020-07-18,10,1,0.8571428571428571,19.999999999999996,3
Belize,2020-07-18,7,1,0.8571428571428571,19.999999999999996,3
Vietnam,2020-07-18,17,2,1.7142857142857142,19.999999999999996,3
Chad,2020-07-19,8,1,1.0,16.666666666666675,1
Fiji,2020-07-19,8,1,1.0,16.666666666666675,1
Cambodia,2020-07-19,15,2,2.0,16.666666666666675,1
Bahamas,2020-07-19,7,1,1.0,16.666666666666675,1
New_Zealand,2020-07-19,11,1,1.0,16.666666666666675,1
Mongolia,2020-07-19,10,1,1.0,16.666666666666675,1
Belize,2020-07-19,7,1,1.0,16.666666666666675,1
Vietnam,2020-07-19,17,2,2.0,16.666666666666675,1
Estonia,2020-07-19,21,3,3.0,16.66666666666665,9
Seychelles,2020-07-19,89,12,12.0,16.66666666666665,9
Mongolia,2020-07-20,57,8,2.0,100.0,1
Bahamas,2020-07-20,42,6,1.7142857142857142,71.42857142857142,2
Kyrgyzstan,2020-07-20,16026,2289,746.1428571428571,52.58545135845749,3
Zambia,2020-07-20,1085,155,53.857142857142854,45.559845559845556,4
Gambia,2020-07-20,29,4,1.4285714285714286,42.85714285714286,5
Mauritania,2020-07-20,747,106,45.142857142857146,28.97959183673471,6
Finland,2020-07-20,46,6,2.5714285714285716,28.57142857142858,7
Syria,2020-07-20,102,14,6.285714285714286,25.71428571428571,8
Jordan,2020-07-20,39,5,2.4285714285714284,21.42857142857142,9
Zimbabwe,2020-07-20,626,89,45.285714285714285,19.172932330827063,10
Comoros,2020-07-21,17,2,0.5714285714285714,100.0,1
Andorra,2020-07-21,25,3,0.8571428571428571,100.0,1
Aruba,2020-07-21,8,1,0.2857142857142857,100.0,1
Saint_Vincent_and_the_Grenadines,2020-07-21,15,2,0.5714285714285714,100.0,1
Western_Sahara,2020-07-21,247,35,10.0,100.0,1
Mongolia,2020-07-21,57,8,3.0,50.0,6
Bahamas,2020-07-21,42,6,2.4285714285714284,41.66666666666667,7
Kyrgyzstan,2020-07-21,16026,2289,1003.2857142857143,34.462952326249294,8
Zambia,2020-07-21,1085,155,70.71428571428571,31.2997347480106,9
Gambia,2020-07-21,29,4,1.8571428571428572,30.000000000000004,10
Andorra,2020-07-22,25,3,1.2857142857142858,50.00000000000002,1
Comoros,2020-07-22,17,2,0.8571428571428571,50.0,2
Aruba,2020-07-22,8,1,0.42857142857142855,50.0,2
Saint_Vincent_and_the_Grenadines,2020-07-22,15,2,0.8571428571428571,50.0,2
Western_Sahara,2020-07-22,247,35,15.0,50.0,2
Mongolia,2020-07-22,57,8,4.0,33.33333333333333,6
Bahamas,2020-07-22,42,6,3.142857142857143,29.41176470588236,7
Kyrgyzstan,2020-07-22,16026,2289,1260.4285714285713,25.630072618539067,8
Zambia,2020-07-22,1085,155,87.57142857142857,23.838383838383837,9
Gambia,2020-07-22,29,4,2.2857142857142856,23.076923076923062,10
Comoros,2020-07-23,17,2,1.1428571428571428,33.33333333333333,1
Andorra,2020-07-23,25,3,1.7142857142857142,33.33333333333333,1
Aruba,2020-07-23,8,1,0.5714285714285714,33.33333333333333,1
Saint_Vincent_and_the_Grenadines,2020-07-23,15,2,1.1428571428571428,33.33333333333333,1
Western_Sahara,2020-07-23,247,35,20.0,33.33333333333333,1
Mongolia,2020-07-23,57,8,5.0,25.0,6
Bahamas,2020-07-23,42,6,3.857142857142857,22.72727272727273,7
Kyrgyzstan,2020-07-23,16026,2289,1517.5714285714287,20.401224073444425,8
Zambia,2020-07-23,1085,155,104.42857142857143,19.249592169657426,9
Gambia,2020-07-23,29,4,2.7142857142857144,18.75000000000002,10
Comoros,2020-07-24,17,2,1.4285714285714286,25.0,1
Andorra,2020-07-24,25,3,2.142857142857143,25.0,1
Aruba,2020-07-24,8,1,0.7142857142857143,25.0,1
Saint_Vincent_and_the_Grenadines,2020-07-24,15,2,1.4285714285714286,25.0,1
Western_Sahara,2020-07-24,247,35,25.0,25.0,1
Mongolia,2020-07-24,57,8,6.0,19.999999999999996,6
Bahamas,2020-07-24,42,6,4.571428571428571,18.518518518518512,7
Kyrgyzstan,2020-07-24,16026,2289,1774.7142857142858,16.944365998305557,8
Zambia,2020-07-24,1085,155,121.28571428571429,16.142270861833108,9
Gambia,2020-07-24,29,4,3.142857142857143,15.78947368421051,10
Andorra,2020-07-25,25,3,2.5714285714285716,20.000000000000018,1
Comoros,2020-07-25,17,2,1.7142857142857142,19.999999999999996,2
Aruba,2020-07-25,8,1,0.8571428571428571,19.999999999999996,2
Saint_Vincent_and_the_Grenadines,2020-07-25,15,2,1.7142857142857142,19.999999999999996,2
Western_Sahara,2020-07-25,247,35,30.0,19.999999999999996,2
Mongolia,2020-07-25,57,8,7.0,16.666666666666675,6
Bahamas,2020-07-25,42,6,5.285714285714286,15.625,7
Kyrgyzstan,2020-07-25,16026,2289,2031.857142857143,14.489253803429115,8
Zambia,2020-07-25,1085,155,138.14285714285714,13.898704358068304,9
Gambia,2020-07-25,29,4,3.5714285714285716,13.636363636363647,10
Comoros,2020-07-26,17,2,2.0,16.666666666666675,1
Aruba,2020-07-26,8,1,1.0,16.666666666666675,1
Saint_Vincent_and_the_Grenadines,2020-07-26,15,2,2.0,16.666666666666675,1
Western_Sahara,2020-07-26,247,35,35.0,16.666666666666675,1
Andorra,2020-07-26,25,3,3.0,16.66666666666665,5
Mongolia,2020-07-26,57,8,8.0,14.28571428571428,6
Bahamas,2020-07-26,42,6,6.0,13.513513513513509,7
Kyrgyzstan,2020-07-26,16026,2289,2289.0,12.655557899177383,8
Zambia,2020-07-26,1085,155,155.0,12.202688728024814,9
Gambia,2020-07-26,29,4,4.0,11.99999999999999,10
Sao_Tome_and_Principe,2020-07-27,117,16,4.0,100.0,1
Gambia,2020-07-27,184,26,7.142857142857143,78.57142857142858,2
Bahamas,2020-07-27,189,27,9.0,50.0,3
Georgia,2020-07-27,109,15,5.571428571428571,39.28571428571428,4
Cambodia,2020-07-27,54,7,2.7142857142857144,35.71428571428572,5
Cuba,2020-07-27,49,7,2.7142857142857144,35.71428571428572,5
Chad,2020-07-27,26,3,1.2857142857142858,28.57142857142858,7
Guam,2020-07-27,27,3,1.2857142857142858,28.57142857142858,7
Slovakia,2020-07-27,200,28,13.428571428571429,22.077922077922075,9
Ethiopia,2020-07-27,4465,637,328.42857142857144,18.566271273852507,10
Trinidad_and_Tobago,2020-07-28,10,1,0.2857142857142857,100.0,1
Taiwan,2020-07-28,7,1,0.2857142857142857,100.0,1
Malta,2020-07-28,24,3,0.8571428571428571,100.0,1
Papua_New_Guinea,2020-07-28,45,6,1.7142857142857142,100.0,1
Niger,2020-07-28,28,4,1.1428571428571428,100.0,1
Iceland,2020-07-28,8,1,0.2857142857142857,100.0,1
Seychelles,2020-07-28,14,2,0.5714285714285714,100.0,1
Belize,2020-07-28,8,1,0.2857142857142857,100.0,1
Sint_Maarten,2020-07-28,15,2,0.5714285714285714,100.0,1
Vietnam,2020-07-28,47,6,1.7142857142857142,100.0,1
Malta,2020-07-29,24,3,1.2857142857142858,50.00000000000002,1
Papua_New_Guinea,2020-07-29,45,6,2.5714285714285716,50.00000000000002,1
Vietnam,2020-07-29,47,6,2.5714285714285716,50.00000000000002,1
Trinidad_and_Tobago,2020-07-29,10,1,0.42857142857142855,50.0,4
Taiwan,2020-07-29,7,1,0.42857142857142855,50.0,4
Niger,2020-07-29,28,4,1.7142857142857142,50.0,4
Iceland,2020-07-29,8,1,0.42857142857142855,50.0,4
Seychelles,2020-07-29,14,2,0.8571428571428571,50.0,4
Belize,2020-07-29,8,1,0.42857142857142855,50.0,4
Sint_Maarten,2020-07-29,15,2,0.8571428571428571,50.0,4
Jordan,2020-07-30,-50,-7,-1.8571428571428572,1200.0000000000002,1
Trinidad_and_Tobago,2020-07-30,10,1,0.5714285714285714,33.33333333333333,2
Taiwan,2020-07-30,7,1,0.5714285714285714,33.33333333333333,2
Malta,2020-07-30,24,3,1.7142857142857142,33.33333333333333,2
Papua_New_Guinea,2020-07-30,45,6,3.4285714285714284,33.33333333333333,2
Niger,2020-07-30,28,4,2.2857142857142856,33.33333333333333,2
Iceland,2020-07-30,8,1,0.5714285714285714,33.33333333333333,2
Seychelles,2020-07-30,14,2,1.1428571428571428,33.33333333333333,2
Belize,2020-07-30,8,1,0.5714285714285714,33.33333333333333,2
Sint_Maarten,2020-07-30,15,2,1.1428571428571428,33.33333333333333,2
Vietnam,2020-07-30,47,6,3.4285714285714284,33.33333333333333,2
Jordan,2020-07-31,-50,-7,-3.5714285714285716,92.3076923076923,1
Trinidad_and_Tobago,2020-07-31,10,1,0.7142857142857143,25.0,2
Taiwan,2020-07-31,7,1,0.7142857142857143,25.0,2
Malta,2020-07-31,24,3,2.142857142857143,25.0,2
Papua_New_Guinea,2020-07-31,45,6,4.285714285714286,25.0,2
